Ticker,Inventory,Working Capital,Total Assets,Current Assets,Current Liabilities,Cash And Cash Equivalents,Total Debt,Stockholders Equity,Invested Capital,Reconciled Cost Of Revenue,Operating Revenue,Ebitda,Ebit,Interest Expense,Gross Profit,Net Income,mean,count
MCR,,,466570854.3333333,,,504870.6666666667,100000000.0,354694260.0,454694260.0,,-1782358.0,,,1330286.3333333333,,-2354556.0,0.054944444444444435,36.0
MCRB,,184300000.0,348861000.0,255723000.0,71423000.0,153027000.0,84190000.0,105680000.0,139274333.33333334,,61756666.666666664,-124618000.0,-131002666.66666667,3951333.3333333335,,-134954000.0,,
MCRI,7513333.333333333,-40572333.333333336,685092666.6666666,82216333.33333333,122788666.66666667,33538333.333333332,105804666.66666667,451678333.3333333,543180666.6666666,160235333.33333334,337601000.0,105258333.33333333,72196666.66666667,2399666.6666666665,192318000.0,59881666.666666664,,
MCS,4669666.666666667,-118432333.33333333,1169045666.6666667,77219333.33333333,195651666.66666666,15369000.0,495448000.0,469478000.0,714046333.3333334,293683000.0,372362000.0,2588333.3333333335,-68829000.0,16758666.666666666,164092333.33333334,-60036000.0,0.09000000000000001,3.0
MCVT,,,15981168.0,,,2822122.6666666665,16092.333333333334,14308832.0,,,3929446.3333333335,,,102702.0,,1717192.6666666667,0.07500000000000001,2.0
MCW,7307666.666666667,-35906000.0,2360929000.0,99983666.66666667,135889666.66666666,66512333.333333336,1725722000.0,491643333.3333333,1443438666.6666667,242536333.33333334,734366000.0,159537666.66666666,107061666.66666667,48442666.666666664,494065000.0,50419333.333333336,,
MCY,,,6538302000.0,,,324604000.0,414706333.3333333,1898336333.3333333,2279600666.6666665,,3806978000.0,,46162000.0,17131000.0,,36624000.0,0.5802499999999998,12.0
MD,,506405666.6666667,2806127000.0,939300333.3333334,432894666.6666667,507019333.3333333,1195862333.3333333,845201333.3333334,1970556666.6666667,1395855666.6666667,1844306666.6666667,179623000.0,147548333.33333334,72966333.33333333,476532000.0,-199729666.66666666,,
MDAI,,12497000.0,18627500.0,18077000.0,5580000.0,15147500.0,892000.0,12874500.0,13253500.0,11359000.0,20303500.0,-3128500.0,-3413000.0,,8944500.0,-3450000.0,,
MDAIW,,12497000.0,18627500.0,18077000.0,5580000.0,15147500.0,892000.0,12874500.0,13253500.0,11359000.0,20303500.0,-3128500.0,-3413000.0,,8944500.0,-3450000.0,,
MDB,,1189006500.0,1928541500.0,1629644500.0,440638000.0,451800500.0,1081239500.0,333190500.0,1370315500.0,218284000.0,732081000.0,-224586000.0,-249079500.0,33711500.0,513797000.0,-286905000.0,,
MDBH,,7627938.666666667,20629768.333333332,8534000.0,906061.3333333334,7886413.333333333,798501.6666666666,7546781.0,18088687.333333332,2190500.6666666665,371667.0,-5284004.666666667,-5364827.0,,-1818833.6666666667,-7045525.666666667,,
MDC,3369620000.0,3993052333.3333335,4730573333.333333,4530938000.0,537885666.6666666,597747000.0,1583141666.6666667,2602947333.3333335,4158344000.0,3810961333.3333335,4957955333.333333,686997000.0,658136000.0,0.0,1146994000.0,501126000.0,0.41311733333333334,12.0
MDGL,,226309000.0,307633000.0,306072000.0,79763000.0,140607333.33333334,17158000.0,211155333.33333334,227585000.0,,0.0,-246187333.33333334,-246635000.0,1982000.0,,-246480000.0,,
MDGS,1087000.0,20059000.0,63238666.666666664,35985666.666666664,15926666.666666666,22151000.0,3952666.6666666665,37097333.333333336,40800000.0,27919000.0,34169000.0,-6839333.333333333,-8080666.666666667,347000.0,6250000.0,-2448666.6666666665,0.85,1.0
MDIA,,9085333.333333334,130448000.0,21032000.0,11946666.666666666,7072333.333333333,79767000.0,32334666.666666668,73794000.0,31286000.0,35607000.0,1704666.6666666667,-107000.0,8060000.0,8575000.0,-640333.3333333334,,
MDJH,,5752620.333333333,8252270.0,6929895.0,1177274.6666666667,4429309.666666667,162580.66666666666,7060920.0,7060920.0,,3595197.3333333335,-1298336.3333333333,-1326052.6666666667,,,-1380587.6666666667,,
MDLZ,2912000000.0,-5162000000.0,68687666666.666664,10137333333.333334,15299333333.333334,3029333333.3333335,21311333333.333332,27576666666.666668,48242000000.0,16969666666.666666,28932333333.333332,5177333333.333333,4065333333.3333335,405333333.3333333,11004000000.0,3524000000.0,0.3333333333333333,12.0
MDRR,,7396664.333333333,86578088.0,14765248.666666666,7368584.333333333,3718511.6666666665,55571433.333333336,16528959.0,72100392.33333333,4635842.333333333,10185975.666666666,2191777.3333333335,-1874023.0,4349989.666666667,6061084.0,-5771371.333333333,0.2685714285714285,7.0
MDRRP,,7396664.333333333,86578088.0,14765248.666666666,7368584.333333333,3718511.6666666665,55571433.333333336,16528959.0,72100392.33333333,4635842.333333333,10185975.666666666,2191777.3333333335,-1874023.0,4349989.666666667,6061084.0,-5771371.333333333,0.48836363636363633,11.0
MDT,4386000000.0,12123000000.0,91584333333.33333,22546000000.0,10423000000.0,3815666666.6666665,25100000000.0,51572000000.0,76611000000.0,9084000000.0,30238666666.666668,8036333333.333333,5345666666.666667,856666666.6666666,20221333333.333332,4478000000.0,0.6183333333333333,12.0
MDU,230341333.33333334,454891000.0,8874862666.666666,1633346000.0,1178455000.0,49512000.0,2576173000.0,3349702666.6666665,5819435000.0,3642736666.6666665,4476323333.333333,667668666.6666666,436546000.0,82642000.0,833586666.6666666,378608333.3333333,0.14704891666666667,12.0
MDV,21077549.333333332,-10494739.0,430658428.6666667,54603178.333333336,65097917.333333336,24274203.666666668,190543492.0,157075677.33333334,346717866.3333333,8829904.666666666,40901186.0,5920876.0,-10008711.666666666,8020866.0,33307920.333333332,-17621983.333333332,0.08864300000000001,11.0
MDV-PA,21077549.333333332,-10494739.0,430658428.6666667,54603178.333333336,65097917.333333336,24274203.666666668,190543492.0,157075677.33333334,346717866.3333333,8829904.666666666,40901186.0,5920876.0,-10008711.666666666,8020866.0,33307920.333333332,-17621983.333333332,0.460938,4.0
MDWD,1514333.3333333333,18647000.0,33610000.0,28995000.0,10348000.0,20772333.333333332,1326000.0,4534666.666666667,4534666.666666667,13229333.333333334,24007333.333333332,-12328666.666666666,-13528666.666666666,578333.3333333334,9827000.0,-14115333.333333334,,
MDXG,11644333.333333334,99420666.66666667,187130333.33333334,147779333.33333334,48358666.666666664,82948333.33333333,48139333.333333336,-6018666.666666667,42120666.666666664,37928000.0,252698000.0,-19774333.333333332,-25135666.666666668,5979000.0,210273333.33333334,-27179333.333333332,,
MDXH,2187333.3333333335,23705000.0,75354333.33333333,39615333.333333336,15910333.333333334,29984666.666666668,23740000.0,20687666.666666668,40927333.333333336,11682333.333333334,25655333.333333332,-28190000.0,-31949000.0,1953666.6666666667,12609000.0,-33902666.666666664,,
ME,8514000.0,320252000.0,802083000.0,457682000.0,137430000.0,417835500.0,90015000.0,160018500.0,160018500.0,137777000.0,273758666.6666667,-194473666.66666666,-217701333.33333334,,129127666.66666667,-217324000.0,,
MEC,61077000.0,43519000.0,386195666.6666667,121039000.0,77520000.0,122000.0,74846000.0,205665000.0,267366000.0,381020000.0,461383333.3333333,35022666.666666664,3961666.6666666665,2683666.6666666665,47981666.666666664,1394666.6666666667,,
MED,117430333.33333333,113962666.66666667,330207666.6666667,254654666.66666666,140692000.0,118532333.33333333,23251666.666666668,171588000.0,171588000.0,364560000.0,1353168666.6666667,185756000.0,178386666.66666666,701000.0,988608666.6666666,136819333.33333334,1.3966666666666667,12.0
MEDP,,-100757333.33333333,1467702333.3333333,499508333.3333333,600265666.6666666,255778333.33333334,144991666.66666666,715031333.3333334,731698000.0,829659666.6666666,1176099333.3333333,235780666.66666666,214784666.66666666,,346439666.6666667,190866666.66666666,,
MEDS,477871.6666666667,3924536.6666666665,6422964.0,5229555.0,1305018.3333333333,3391929.6666666665,1153297.3333333333,4404155.666666667,4645822.333333333,7518571.666666667,12820072.666666666,-3645111.0,-3790872.3333333335,129728.33333333333,5301501.0,-3774677.6666666665,,
MEG,2854000.0,101791333.33333333,742578000.0,225351333.33333334,123560000.0,90318333.33333333,194597666.66666666,408539000.0,426672666.6666667,306320666.6666667,473024000.0,22464333.333333332,-26536666.666666668,10224333.333333334,160890000.0,-38364333.333333336,,
MEGI,,,1508231954.0,,,415377.0,427000000.0,1077251409.0,1504251409.0,,,,,,,,0.10800000000000003,12.0
MEGL,,41394668.333333336,62047512.666666664,53052171.0,11657502.666666666,47126677.0,3834126.6666666665,48590890.333333336,48590890.333333336,,16161926.666666666,3467931.0,686715.6666666666,138696.5,,645323.6666666666,,
MEI,137900000.0,437833333.3333333,1408900000.0,622866666.6666666,185033333.33333334,207500000.0,291000000.0,871733333.3333334,1139300000.0,786200000.0,1091833333.3333333,191100000.0,140300000.0,6266666.666666667,273966666.6666667,115966666.66666667,0.12500000000000003,12.0
MEIP,,160725666.66666666,187222000.0,180195666.66666666,19470000.0,12204666.666666666,5980000.0,59646666.666666664,59646666.666666664,1359666.6666666667,34416333.333333336,-53628333.333333336,-53868333.333333336,,33056666.666666668,-47647000.0,,
MELI,174380000.0,2146642333.3333333,10121110666.666666,8158269000.0,6011626666.666667,2117131333.3333333,3701372000.0,1669859333.3333333,4858064000.0,3901000000.0,7193333333.333333,823666666.6666666,586333333.3333334,219000000.0,3292333333.3333335,188000000.0,,
MEOH,402674333.3333333,929620333.3333334,6139050333.333333,1820029333.3333333,890409000.0,874552333.3333334,2994191666.6666665,1648229666.6666667,3872588666.6666665,2939877666.6666665,3791903333.3333335,864560333.3333334,500349333.3333333,146665000.0,852025666.6666666,226503333.33333334,0.11833333333333335,12.0
MERC,359632333.3333333,748117000.0,2401798333.3333335,1039110666.6666666,290993666.6666667,353580000.0,1276540666.6666667,711278333.3333334,1921282333.3333333,1484339666.6666667,1835777333.3333333,407432000.0,272341000.0,74097333.33333333,351437666.6666667,133597333.33333333,0.07441666666666664,12.0
MESA,24717666.666666668,-137894666.66666666,1358043000.0,137437000.0,275331666.6666667,92531666.66666667,733587666.6666666,418026666.6666667,1078983000.0,497301000.0,473196666.6666667,61844333.333333336,-20372666.666666668,38046333.333333336,29253000.0,-46208666.666666664,,
MESO,,39607666.666666664,713487000.0,118204000.0,78596333.33333333,108460000.0,103904666.66666667,542589000.0,636041333.3333334,,16419666.666666666,-74641333.33333333,-78745000.0,14112000.0,,-89366000.0,,
MET,,,739308666666.6666,,,20012333333.333332,17853000000.0,57307000000.0,75141333333.33333,,66081000000.0,,8193333333.333333,923666666.6666666,,5848666666.666667,0.4749999999999999,12.0
MET-PA,,,739308666666.6666,,,20012333333.333332,17853000000.0,57307000000.0,75141333333.33333,,66081000000.0,,8193333333.333333,923666666.6666666,,5848666666.666667,0.25501324999999997,12.0
MET-PE,,,739308666666.6666,,,20012333333.333332,17853000000.0,57307000000.0,75141333333.33333,,66081000000.0,,8193333333.333333,923666666.6666666,,5848666666.666667,0.351563,12.0
MET-PF,,,739308666666.6666,,,20012333333.333332,17853000000.0,57307000000.0,75141333333.33333,,66081000000.0,,8193333333.333333,923666666.6666666,,5848666666.666667,0.31486745454545456,11.0
META,,46247666666.666664,170343333333.33334,67295000000.0,21047333333.333332,16286000000.0,17039333333.333334,126294000000.0,129601666666.66667,21530000000.0,106105666666.66667,44165666666.666664,36327333333.333336,104000000.0,85304333333.33333,30572000000.0,,
METC,24237000.0,12710333.333333334,384665000.0,92249666.66666667,79539333.33333333,20934666.666666668,68999333.33333333,229789000.0,292473000.0,224625000.0,339332333.3333333,93710000.0,64273000.0,3536333.3333333335,114707333.33333333,50298000.0,0.113,4.0
METCB,24237000.0,12710333.333333334,384665000.0,92249666.66666667,79539333.33333333,20934666.666666668,68999333.33333333,229789000.0,292473000.0,224625000.0,339332333.3333333,93710000.0,64273000.0,3536333.3333333335,114707333.33333333,50298000.0,,
MFA,,,8394797666.666667,,,484411000.0,2797663666.6666665,2352166333.3333335,5119331000.0,,-89040666.66666667,,,215995333.33333334,,-194033666.66666666,0.41,11.0
MFA-PB,,,8394797666.666667,,,484411000.0,2797663666.6666665,2352166333.3333335,5119331000.0,,-89040666.66666667,,,215995333.33333334,,-194033666.66666666,0.5078166666666667,12.0
MFA-PC,,,8394797666.666667,,,484411000.0,2797663666.6666665,2352166333.3333335,5119331000.0,,-89040666.66666667,,,215995333.33333334,,-194033666.66666666,0.41774,11.0
MFC,,,880752666666.6666,,,22638000000.0,12737000000.0,47935333333.333336,55051333333.333336,,53526333333.333336,,5000333333.333333,1081000000.0,,3294333333.3333335,0.23266666666666666,12.0
MFD,,,118981595.33333333,,,7794623.0,29283333.333333332,82747372.0,112030705.33333333,,2600348.0,,,570207.3333333334,,2245340.6666666665,0.20416666666666672,12.0
MFG,,,225770333333333.34,,,46803666666666.664,19923300000000.0,8962686666666.666,28861766666666.668,,2430370000000.0,,,674758666666.6666,,483355666666.6667,,
MFH,,2739653.0,12957933.666666666,3909732.3333333335,1170079.3333333333,2687361.0,452066.0,11576368.666666666,11576368.666666666,720809.6666666666,978636.3333333334,-4883537.0,-4893187.0,,257826.66666666666,-9650649.333333334,,
MFIC,,,2671889333.3333335,,,42966000.0,1603532000.0,1021825666.6666666,2625357666.6666665,,42553666.666666664,,,61278000.0,,26053666.666666668,0.3725,12.0
MFIN,,,1925115666.6666667,,,48799000.0,236274666.66666666,273394666.6666667,500176333.3333333,,140735666.66666666,,,33825333.333333336,,21055000.0,0.08,4.0
MFM,,,390389493.3333333,,,2650.0,,273381430.6666667,,,-14885547.333333334,,,1857285.6666666667,,-15232992.0,0.024333333333333335,36.0
MFV,,,36861821.0,,,107.0,,36564676.0,,,1237501.0,,,,,999590.3333333334,0.043416666666666666,36.0
MG,13125333.333333334,52272666.666666664,560137333.3333334,163936000.0,111663333.33333333,23452666.666666668,229146333.33333334,198718000.0,403395333.3333333,438478333.3333333,652358333.3333334,13557333.333333334,-21082666.666666668,11447333.333333334,191283666.66666666,-29700666.666666668,,
MGA,3864333333.3333335,2750333333.3333335,28493333333.333332,13131000000.0,10380666666.666666,2483333333.3333335,5581666666.666667,11380333333.333334,15248333333.333334,30830666666.666668,35576333333.333336,2827333333.3333335,1395000000.0,117666666.66666667,4745666666.666667,954333333.3333334,0.42666666666666675,12.0
MGAM,,4097245.5,4779000.5,4217060.5,119815.0,3888938.0,54546.5,4640287.5,4686441.0,0.0,0.0,-1282948.0,-1286362.0,1322.0,0.0,-1287028.0,,
MGEE,57833333.333333336,39511666.666666664,2381052333.3333335,217456666.66666666,177945000.0,24593333.333333332,654398666.6666666,1028380666.6666666,1665458666.6666667,399441000.0,619912000.0,223297666.66666666,144391000.0,24760000.0,220471000.0,103043666.66666667,0.3795,12.0
MGF,,,154502484.66666666,,,,,137248452.33333334,,,-2376935.0,,,,,-2741819.0,0.026527777777777782,36.0
MGIC,,111812000.0,479934666.6666667,235699333.33333334,123887333.33333333,86426333.33333333,63960000.0,262831666.66666666,300602000.0,340123333.3333333,472770333.3333333,67805666.66666667,49948666.666666664,3136333.3333333335,132647000.0,31807666.666666668,0.2008333333333333,6.0
MGIH,9757632.5,16843897.0,69356878.5,50372891.5,33528994.5,19757543.0,18569140.0,35296438.5,52559083.0,48586852.0,65399013.0,7190771.5,5155480.0,435269.0,16812161.0,3871590.5,,
MGM,103587333.33333333,3568931333.3333335,41028752000.0,6840511000.0,3271579666.6666665,5238863000.0,26653788666.666668,5802300000.0,17222859333.333332,5045434333.333333,9150994000.0,2922755666.6666665,975017000.0,690309000.0,4277801333.3333335,564913000.0,0.015250000000000001,12.0
MGNI,,144941000.0,2121261666.6666667,1037149333.3333334,892208333.3333334,224777000.0,555067666.6666666,684556000.0,1167882666.6666667,195524666.66666666,422370000.0,64675666.666666664,-72719666.66666667,24554000.0,226845333.33333334,-61230000.0,,
MGNX,1946333.3333333333,213490666.66666666,331485333.3333333,271444666.6666667,57954000.0,137828000.0,29849333.333333332,225838333.33333334,225838333.33333334,3345000.0,107808333.33333333,-140064333.33333334,-151757666.66666666,,104463333.33333333,-150537333.33333334,,
MGOL,112145.33333333333,-618161.0,448828.3333333333,448828.3333333333,1066989.3333333333,106175.33333333333,123340.33333333333,-488325.6666666667,-364985.3333333333,370952.6666666667,874312.3333333334,-1637844.6666666667,-1637844.6666666667,124501.33333333333,503359.6666666667,-1637686.0,,
MGPI,225559000.0,265346333.33333334,855417666.6666666,347847666.6666667,82501333.33333333,30373000.0,178021666.66666666,551335000.0,719199333.3333334,417840666.6666667,601533000.0,126377333.33333333,108541333.33333333,3918333.3333333335,183692333.33333334,80371333.33333333,0.12000000000000004,12.0
MGRC,,5517666.666666667,1526504666.6666667,217562333.33333334,212044666.66666666,1228666.6666666667,354315666.6666667,739523333.3333334,1093839000.0,313844666.6666667,577545333.3333334,241494333.33333334,137267000.0,9753666.666666666,267092000.0,102275666.66666667,0.43,12.0
MGRM,2275.0,2358938.6666666665,10173772.333333334,8065952.0,5707013.333333333,7197034.333333333,342368.6666666667,4213921.666666667,4207231.333333333,152891.66666666666,209415.33333333334,-9614725.0,-9882846.333333334,37955.5,56523.666666666664,-11524640.333333334,,
MGRX,,208654.0,512918.5,358577.5,149923.5,352705.0,196067.5,298655.0,402020.0,4089.0,8939.0,-1987719.0,-1991582.0,6473.0,4850.0,-1998055.0,,
